source,target,Weight,source type,target type,source color,target color
Staerk Government and Media,Darren Sly,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Staerk Government and Media,Graham Staerk,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Strata Solve,Christopher Irons,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Strategic Corporate Affairs Pty Ltd,Frank Topham,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Strategic Pathways Consulting,Glen Elmes,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Strategic Political Counsel,David Gracey,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Strategic Political Counsel,Michael Kauter,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Suncoast Business Consultants Pty Ltd,Leo Zussino,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,Brendan Tegg,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,John Brenton,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,Mark Brandon-Baker,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,Megan Redmond,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,Michael Choueifate,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TG Public Affairs,Paul Bigsby-Chamberlin,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TJM Public Affairs,Tim McPhail,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
TONY ROLFE Consulting,Anthony Rolfe,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Taylor Connect,Clare Wilkes,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Test Only,Test1 Only,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Civic Partnership,Alan Griffin,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Civic Partnership,Jason Aldworth,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Civic Partnership,Leon Beswick,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Civic Partnership,Lucy Kozlowski,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Civic Partnership,Timothy Cook,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Fifth Estate,William  Hurditch,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Inner Circle Strategic Advisory,Karly Abbott,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Inner Circle Strategic Advisory,Kathleen Quinn,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The PR Counsel Pty Ltd,Kristy McSweeney,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Premier Communications Group,Richard Lenarduzzi,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Strand 365 PTY LTD,Matthew Peel,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
The Write Connection,Alexandra Kennedy ,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Tony Charters and Associates,Anthony Charters,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Trojan Corporate,Narelle Davidson,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Unravelling Red Tape Pty Ltd,Elaine Abery,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
WELLS HASLEM MAYHEW STRATEGIC PUBLIC AFFAIRS,Benjamin Haslem,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Walsh Stevens,Matt Stevens,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Watt Advocacy & Communications,Kel Watt,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Watt Advocacy & Communications,Louise Yabsley,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Wilkinson Butler,Andrew Butler,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Wilkinson Butler,Mark Abernethy,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Wilkinson Butler,Nick Albrow,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Wilkinson Butler,Peter Wilkinson,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Wilkinson Butler,Stephen Mesa,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Willard Public Affairs Pty Ltd,Andrew Plumley,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Willard Public Affairs Pty Ltd,David Miles,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Willard Public Affairs Pty Ltd,Matthew Moran,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Woodhill Communication Pty Ltd,Stephen Woodhill,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
advico,Nino Lalic,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
culturev8,Christopher McLaughlin,1,Lobbying Firm,Lobbyist,#9d94ff,#c780e8
Adams + Sparkes Town Planning and Development,W & M Carnall Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Plenary Group,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Poseidon Sea Pilots Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,QER Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Queensland Motorways Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Redman Solutions Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Salary Packaging Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,SeaSwift,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Shine Justice Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Smart Pups Assistance Dogs for Special Needs Children Inc,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Streem Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Sunshine Coast Orthopaedic Group,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,URANNAH WATER SCHEME PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Unitywater,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Vast Solar Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Wanless Waste Management Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Watpac Construction (Qld) Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,White Wind Project No 1 Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,WorkHaven Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anacta Strategies Pty Ltd,Yabbr Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Anna Grosskreutz Consulting,Village Fair Investments Pty Ltd aft the Beerwah Marketplace,1,Lobbyist,Client,#c780e8,#ff6961
Atlas Alliance,VERTO,1,Lobbyist,Client,#c780e8,#ff6961
Australian Public Affairs,Angel Flight Australia (ABN 43 103 477 069),1,Lobbyist,Client,#c780e8,#ff6961
Australian Public Affairs,Stillbirth Foundation Australia,1,Lobbyist,Client,#c780e8,#ff6961
Australian Public Affairs,The Peer Support Foundation Ltd (ABN 40 002 634 853),1,Lobbyist,Client,#c780e8,#ff6961
Australian Strategic Advisory,Southern Pacific Flight Training,1,Lobbyist,Client,#c780e8,#ff6961
BB Win Win Outcomes,StandbyU Foundation,1,Lobbyist,Client,#c780e8,#ff6961
BB Win Win Outcomes,The Better Health Generation Australia & UK,1,Lobbyist,Client,#c780e8,#ff6961
BBS Communications Group Pty Ltd,Property Leaders Brisbane,1,Lobbyist,Client,#c780e8,#ff6961
BBS Communications Group Pty Ltd,RSM Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Barton Deakin,The McKinnon Institute for Political Leadership,1,Lobbyist,Client,#c780e8,#ff6961
CMAX Advisory,SECORA,1,Lobbyist,Client,#c780e8,#ff6961
CMAX Advisory,SYPAQ SYSTEMS PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
CMAX Advisory,Soldier On,1,Lobbyist,Client,#c780e8,#ff6961
CMAX Advisory,Stryker,1,Lobbyist,Client,#c780e8,#ff6961
CPR Communications and Public Relations Pty Ltd (Melbourne),ANDHealth,1,Lobbyist,Client,#c780e8,#ff6961
CPR Communications and Public Relations Pty Ltd (Melbourne),UFC,1,Lobbyist,Client,#c780e8,#ff6961
CRISIS&COMMS CO,REFINITIV,1,Lobbyist,Client,#c780e8,#ff6961
CT Group,Remondis,1,Lobbyist,Client,#c780e8,#ff6961
CT Group,Serco Group Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
CT Group,Sherdar Australia Bio Refinery Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
CT Group,Soul Safe Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
CT Group,United Petroleum Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Candra Business Advisers,Wik Projects Limited,1,Lobbyist,Client,#c780e8,#ff6961
Candra Business Advisers,Wik Timber Holdings Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Cannings Purple,Returned & Services League of Australia (Queensland Branch),1,Lobbyist,Client,#c780e8,#ff6961
Capital Integrity,Virsec,1,Lobbyist,Client,#c780e8,#ff6961
Christmas Jalili,Trinity Health Enterprise (HK) Limited,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,All About the Food Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Paradise Cocktails & Syrups Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Players Showgirls Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,"Qld Hotel & Liquor Group Pty Ltd atf The Windsor Hotel & Motel, Dalby Unit Trust",1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Redbank Nominees Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Ridgeway Mak Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Ruedas Business Investment Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Saga Hospitality Group Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Salt House Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Sandmore Marketing Pty Ltd ATF WEK Business Trust ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Santinos Restaurant Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Sexcess Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Shibui Qld Pty Ltd ATF Shibui Unit Trust ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Shooters JV Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Showbar140 Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Simon James Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,South Sky Assets Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Springbok Foods Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Strand Properties Townsville Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Sun Tourism Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Tap House Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,The Escape Group Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,The Hi Fi Brisbane Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,The Jungle Village Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,The Platinum Empire Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,The Rising Sun Restaurant & Bar,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Tuckeria Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Tursiops Pty Ltd atf P.L Lynch Family Trust,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,VNP Corporation Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Commercial Licensing Specialists,Ying Enterprise Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Conlon Advisory,Vintage Energy,1,Lobbyist,Client,#c780e8,#ff6961
Cornerstone Group,Samstone Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Cornerstone Group,Seek Limited,1,Lobbyist,Client,#c780e8,#ff6961
Cornerstone Group,TAMAYA PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
Cornerstone Group,TOMRA Group,1,Lobbyist,Client,#c780e8,#ff6961
Cornerstone Group,WINC AUSTRALIA & NEW ZEALAND PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
Counsel House Pty Ltd,QBE Management Services Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Counsel House Pty Ltd,RMG HYDROGEN TECHNOLOGIES PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Port of Newcastle,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Private Healthcare Australia,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Racing Australia,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,"Recruitment, Consulting & Staffing Association",1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Rio Tinto,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Stockland,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Swyftx,1,Lobbyist,Client,#c780e8,#ff6961
DPG Advisory Solutions Pty Ltd,Wesfarmers Limited,1,Lobbyist,Client,#c780e8,#ff6961
DWS Hospitality Specialists,Rainbow Bay Surf Life Savers Supporters Association Inc,1,Lobbyist,Client,#c780e8,#ff6961
DWS Hospitality Specialists,Sherwood Services Club ,1,Lobbyist,Client,#c780e8,#ff6961
DWS Hospitality Specialists,Spirit Hotels Group ,1,Lobbyist,Client,#c780e8,#ff6961
DWS Hospitality Specialists,Stanthorpe RSL Services Club Inc,1,Lobbyist,Client,#c780e8,#ff6961
DWS Hospitality Specialists,Tewantin Noosa RSL,1,Lobbyist,Client,#c780e8,#ff6961
Digby McLeay Consulting,Queensland Pacific Metals Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Diplomacy,The Nature Conservancy,1,Lobbyist,Client,#c780e8,#ff6961
Edelman Australia Pty Ltd,Samsung Electronics Australia,1,Lobbyist,Client,#c780e8,#ff6961
Edelman Australia Pty Ltd,Schlumberger Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Empower Pty Ltd,Rivergate Marina and Shipyard,1,Lobbyist,Client,#c780e8,#ff6961
Empower Pty Ltd,Townsville and District Rugby Union,1,Lobbyist,Client,#c780e8,#ff6961
Empower Pty Ltd,the trustee for the Elementsnq unit trust,1,Lobbyist,Client,#c780e8,#ff6961
FIPRA Australia,Royal Caribbean Cruises Australia P/L,1,Lobbyist,Client,#c780e8,#ff6961
FIPRA Australia,"Royal Caribbean Cruises Limited, USA",1,Lobbyist,Client,#c780e8,#ff6961
FPL Advisory,V2 FOOD PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
FTI Consulting,Sympli Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
FTI Consulting,Tetra Pak,1,Lobbyist,Client,#c780e8,#ff6961
Federation Public Affairs,SPM Assets Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Fifty Acres - The Communications Agency,Young Change Agents,1,Lobbyist,Client,#c780e8,#ff6961
Fitzpatrick Advisory,Tellus Holdings,1,Lobbyist,Client,#c780e8,#ff6961
Forrester Consulting,Riverlife,1,Lobbyist,Client,#c780e8,#ff6961
Forrester Consulting,Story Bridge Adventure Climb,1,Lobbyist,Client,#c780e8,#ff6961
GR Solutions,Seacliff Developments Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GR Solutions,The Linden Group Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRA Partners Pty Limited,SIXDegrees Hospitality Group,1,Lobbyist,Client,#c780e8,#ff6961
GRA Partners Pty Limited,St Francis Group,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,ALDI Stores,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Alex Fraser Group,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Plotlogic Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Prosegur Australia Pty Limited,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,RateSetter Australia RE Limited,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Red Nose Limited,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Responsible Wagering Australia Holdings Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Sands - Miscarriage Stillbirth Newborn Death Support,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Source Global,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Switch Health,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,TeamKids,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,The National Council of the Young Men's Christian Associations of Australia,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,The Royal Australian College of General Practitioners Ltd (RACGP),1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,TheirCare Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Trailers Downunder Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,URBNSURF GROUP Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Victorian Trailers Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
GRACosway Pty Ltd,Zero Mass Water (Australia) Pty Limited,1,Lobbyist,Client,#c780e8,#ff6961
Government and Corporate Advisory Network,Safety Australia Group,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Port of Brisbane Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,QTECTIC,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,QUINBROOK INFRASTRUCTURE PARTNERS PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Retail Guild,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Rio Tinto Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Springfield Land Corporation,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Star Entertainment Group,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Sun Metals Corporation,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Tabcorp Holdings,1,Lobbyist,Client,#c780e8,#ff6961
Govstrat Pty Ltd,Village Road Show,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,AMP Capital,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Amazon,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Clothing the Gaps,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,QBE Insurance Australia Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,RG Property,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Santé Group,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Silver Chain Group,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,SoftwareONE,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Spirits and Cocktails Australia,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Spotlight Property Group,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Star Scientific,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Stayz,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,The Crane Industry Council of Australia,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,The Don Moffatt Family Trust,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,The Pharmacy Guild of Australia Queensland Branch,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Uber,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,WPP AUNZ,1,Lobbyist,Client,#c780e8,#ff6961
Hawker Britton,Zscaler,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,POS Brisbane Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,RT & JA Duncan ATF RT & JA Duncan Family Trust,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,STM Brisbane Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Shardiez Pty Ltd ATF McCormack Family Trust,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Sing's Vietnamese Kitchen Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Sun Helensvale Tavern Pty Ltd ATF Sun Helensvale Tavern Discretionary Trust,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Sun Hotel Enterprise Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Sun Saltwater Creek Hotel Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Sun Stafford Tavern Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Swifts Leagues Club,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,WHITSUNDAY SPORT PARK INC,1,Lobbyist,Client,#c780e8,#ff6961
Jacaranda Advisory,Yeronga Services  Club,1,Lobbyist,Client,#c780e8,#ff6961
Jeanes Holland  & Associates,PreveCeutical (Australia) Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jeanes Holland  & Associates,The University of Adelaide,1,Lobbyist,Client,#c780e8,#ff6961
John Short,St Baker Energy Innovation Fund,1,Lobbyist,Client,#c780e8,#ff6961
John Short,Sunset Power International Pty Ltd Trading as Delta Electricity,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,Responsible Energy,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,Skyborne Technologies Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,The Monte Family Trust,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,Urbanity Projects,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,Vitale Projects Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Jutsum Advisory Pty Ltd,Zero Industrials,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,Refrigerated Warehouse & Transport Association of Australia,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,TALi Health,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,The Kids Cancer Project,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,Tresillian Family Care Centres,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,WE Platt,1,Lobbyist,Client,#c780e8,#ff6961
Kurrajong Strategic Counsel,Wounded Heroes Australia,1,Lobbyist,Client,#c780e8,#ff6961
LK Creative Pty Ltd,ResourceCo,1,Lobbyist,Client,#c780e8,#ff6961
LK Creative Pty Ltd,Salter Brothers Group,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Amla Investments Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Pro-Invest HotelsBrisbane Hydrus Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Pro-invest Hotel Operating Sunshine Coast Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Proper Pizza Cafe Bar Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Rockpool Rac Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Rodd & Gunn Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Sirrom Corporation (Aust.) Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Strike Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Suncoast Cafes Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,TCC OPERATIONS PTY LTD,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,The Club Hotel 1938 Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Tieri Country Club Inc,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,Virginia United Football Club Inc,1,Lobbyist,Client,#c780e8,#ff6961
Liquor Licensing Consultants,secret squiggle pty ltd,1,Lobbyist,Client,#c780e8,#ff6961
Marketplace Communications,QM Properties,1,Lobbyist,Client,#c780e8,#ff6961
Marketplace Communications,Urbis Pty Ltd ,1,Lobbyist,Client,#c780e8,#ff6961
Michelson Alexander Pty Ltd,Plumbing Industry Climate Action Centre,1,Lobbyist,Client,#c780e8,#ff6961
Mission Consulting Solutions,Qld Taxi Licence Owners,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,REMONDIS Australia,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,Ramsay Health Care,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,RemServ,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,SAP Australia Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,Shell,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,Sunshine Coast Airport,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,World Surf League Australia,1,Lobbyist,Client,#c780e8,#ff6961
Next Level Strategic Services,Yumba Meta Housing Association ,1,Lobbyist,Client,#c780e8,#ff6961
Nexus APAC Pty Ltd,Redkite,1,Lobbyist,Client,#c780e8,#ff6961
Nexus APAC Pty Ltd,ResMed Pty Ltd,1,Lobbyist,Client,#c780e8,#ff6961
Nexus APAC Pty Ltd,Sonic Healthcare,1,Lobbyist,Client,#c780e8,#ff6961
Nexus APAC Pty Ltd,Upjohn Australia,1,Lobbyist,Client,#c780e8,#ff6961
